1.038410365581512451e-01 1.278267949819564819e-01 2.818316221237182617e-01 2.897534072399139404e-01 1.863757967948913574e-01 1.214229911565780640e-01 1.932646334171295166e-01 2.055880725383758545e-01 1.268319189548492432e-01 1.429354399442672729e-01 7.033452391624450684e-02 4.376529529690742493e-02 -6.376595050096511841e-02 -1.489286683499813080e-02 6.327530741691589355e-02 3.773172199726104736e-02 -1.055352464318275452e-01 -4.291640222072601318e-02 2.764219231903553009e-02 7.235708832740783691e-02 -1.569325625896453857e-01 -1.803967356681823730e-01 -8.025979995727539062e-02 -7.072853296995162964e-02 -1.675257235765457153e-01 -9.911488741636276245e-02 -6.878245621919631958e-02 -3.128404170274734497e-02 2.447686158120632172e-02 -8.260234445333480835e-02 -2.728612534701824188e-02 -3.133790567517280579e-02 -8.623354136943817139e-02 -9.212656319141387939e-02 -5.918255075812339783e-02 1.437426730990409851e-02 -8.140516281127929688e-02 -1.934647262096405029e-01 -1.441801041364669800e-01 -6.720750778913497925e-02 4.744225367903709412e-02 -9.515979327261447906e-03 -5.679755285382270813e-02 1.872817054390907288e-02 7.998844236135482788e-02 -7.785427570343017578e-02 -5.034190416336059570e-02 6.593638658523559570e-02 1.613636687397956848e-02 -1.086916774511337280e-02 -1.395114660263061523e-01 -1.837531179189682007e-01 -1.817389279603958130e-01 -1.899450421333312988e-01 -1.663575023412704468e-01 -4.895134642720222473e-02 -9.566725790500640869e-02 -1.686127483844757080e-01 -1.114498972892761230e-01 -1.378607600927352905e-01 2.601018920540809631e-02 3.184473514556884766e-02 -1.670430153608322144e-01 -1.378581076860427856e-01 -8.298355340957641602e-02 5.404059588909149170e-02 1.348477602005004883e-01 4.947142302989959717e-02 8.737014234066009521e-02 1.151532605290412903e-01 -3.824661253020167351e-03 6.450672447681427002e-02 1.398931294679641724e-01 1.645025610923767090e-01 1.314626820385456085e-02
-1.887670159339904785e-01 -1.849892586469650269e-01 -2.461317330598831177e-01 -2.452120333909988403e-01 -2.045162767171859741e-01 -1.506467014551162720e-01 -1.759166717529296875e-01 -1.810606867074966431e-01 -1.461520642042160034e-01 -1.469749361276626587e-01 -6.085524708032608032e-02 -2.940447628498077393e-02 -5.605117231607437134e-02 -1.155557390302419662e-02 -1.657436415553092957e-02 1.719830441288650036e-03 9.788580983877182007e-02 5.191449820995330811e-02 4.383313655853271484e-02 7.115165144205093384e-02 1.584617942571640015e-01 1.893413215875625610e-01 1.621789783239364624e-01 1.565513908863067627e-01 1.923971474170684814e-01 4.736000299453735352e-02 5.400212481617927551e-02 8.271244913339614868e-02 6.169702112674713135e-02 7.042393088340759277e-02 5.563026294112205505e-03 2.420964278280735016e-02 5.029677972197532654e-02 5.527523532509803772e-02 2.304950915277004242e-02 -2.723770216107368469e-03 3.228320926427841187e-02 3.271012008190155029e-02 4.845867678523063660e-02 6.231348961591720581e-02 -3.082847967743873596e-02 -2.439296105876564980e-03 -1.161083020269870758e-02 -2.379660122096538544e-02 2.078584767878055573e-02 2.786507830023765564e-02 2.802938222885131836e-02 -2.962746843695640564e-02 -2.038181759417057037e-02 2.336237765848636627e-02 1.536416411399841309e-01 2.257798761129379272e-01 2.567845582962036133e-01 2.303679436445236206e-01 1.255498230457305908e-01 4.157265275716781616e-02 1.268670260906219482e-01 1.430038064718246460e-01 1.095064729452133179e-01 8.085427433252334595e-02 -1.651838235557079315e-02 -2.268400508910417557e-03 1.876635476946830750e-02 4.628396779298782349e-02 3.550705313682556152e-02 -9.040562063455581665e-02 -1.208952367305755615e-01 -1.321276575326919556e-01 -1.099340096116065979e-01 -1.020284742116928101e-01 -6.735282391309738159e-02 -1.320003867149353027e-01 -1.599239856004714966e-01 -1.750047802925109863e-01 -9.807941317558288574e-02
1.371560841798782349e-01 1.813969910144805908e-01 2.230682373046875000e-01 2.060468792915344238e-01 1.735831648111343384e-01 9.479172527790069580e-02 1.690362542867660522e-01 1.987290233373641968e-01 1.046177670359611511e-01 1.133676171302795410e-01 1.510700210928916931e-02 5.029102042317390442e-02 9.219970554113388062e-02 -6.818957626819610596e-03 -6.232504732906818390e-03 -7.203617691993713379e-02 -1.567274630069732666e-01 -1.201565563678741455e-01 -9.410053491592407227e-02 -1.195501461625099182e-01 -1.506198048591613770e-01 -1.687944680452346802e-01 -1.423066705465316772e-01 -1.064109355211257935e-01 -1.560064852237701416e-01 -7.316102087497711182e-02 -7.689359784126281738e-02 -1.157778427004814148e-01 -1.305729895830154419e-01 -1.075559407472610474e-01 -5.716222152113914490e-02 -2.124754711985588074e-02 -3.461362048983573914e-02 -1.092147380113601685e-01 -8.422636240720748901e-02 -2.065747603774070740e-02 2.210810780525207520e-02 3.201458975672721863e-02 -5.533025413751602173e-02 -8.080604672431945801e-02 -1.399267464876174927e-02 -4.148810729384422302e-02 -5.208666250109672546e-02 -3.273803368210792542e-02 -7.568395137786865234e-02 -1.632634922862052917e-02 -3.158154338598251343e-02 1.933410763740539551e-02 3.814657032489776611e-02 -1.466495171189308167e-02 -1.304231882095336914e-01 -2.014796435832977295e-01 -2.302727699279785156e-01 -2.255546003580093384e-01 -1.129934787750244141e-01 -3.169109299778938293e-02 -7.354156672954559326e-02 -8.906071633100509644e-02 -1.246067434549331665e-01 -6.867159903049468994e-02 7.629346847534179688e-02 8.825094997882843018e-02 1.000400334596633911e-01 7.760854350635781884e-05 4.001940600574016571e-03 1.281157433986663818e-01 1.185503974556922913e-01 1.129634305834770203e-01 9.502279013395309448e-02 1.050666198134422302e-01 1.235405132174491882e-01 1.556190401315689087e-01 1.902852058410644531e-01 2.181388437747955322e-01 1.294590085744857788e-01
-8.529432117938995361e-02 -1.471210420131683350e-01 -1.091893091797828674e-01 -9.986250102519989014e-02 -1.123574078083038330e-01 -6.939578801393508911e-02 -1.349917650222778320e-01 -1.582323312759399414e-01 -8.514349162578582764e-02 -8.385901898145675659e-02 -2.352635748684406281e-02 -5.514410138130187988e-02 -8.442452549934387207e-02 -6.948747485876083374e-02 -6.779110431671142578e-02 2.140868604183197021e-01 1.848810762166976929e-01 1.646832078695297241e-01 1.721948236227035522e-01 1.616014838218688965e-01 2.438934147357940674e-01 2.529140710830688477e-01 1.705520600080490112e-01 1.542871445417404175e-01 1.826261281967163086e-01 1.246952936053276062e-01 1.186456605792045593e-01 7.771220058202743530e-02 1.155587062239646912e-01 4.238174483180046082e-02 2.603500708937644958e-02 4.124183580279350281e-02 4.784426465630531311e-02 9.439049661159515381e-02 5.226629227399826050e-02 -2.300182171165943146e-02 -2.924408391118049622e-02 -6.872087717056274414e-02 7.790269795805215836e-03 -5.791987478733062744e-02 4.444363713264465332e-02 5.269978940486907959e-02 4.104833677411079407e-02 6.532259285449981689e-02 6.104692816734313965e-02 1.138473115861415863e-02 -3.668490564450621605e-03 -5.054160580039024353e-02 3.237587958574295044e-02 2.810030803084373474e-02 1.080965548753738403e-01 1.398420482873916626e-01 1.868921667337417603e-01 1.345239579677581787e-01 9.558271616697311401e-02 2.457519620656967163e-02 5.771815031766891479e-02 1.312879025936126709e-01 1.587732136249542236e-01 8.336246758699417114e-02 -9.469524770975112915e-02 -7.862789183855056763e-02 -1.037836521863937378e-01 -1.974852941930294037e-02 -4.043055325746536255e-02 -1.275088191032409668e-01 -1.194768995046615601e-01 -9.256570786237716675e-02 -3.550764918327331543e-02 -3.377076238393783569e-02 -2.221024334430694580e-01 -2.173592001199722290e-01 -2.053805738687515259e-01 -1.399540752172470093e-01 -1.064250618219375610e-01
-8.933310955762863159e-02 -1.808000952005386353e-01 -1.695186346769332886e-01 -1.261762827634811401e-01 -1.521227955818176270e-01 -8.460792899131774902e-02 -1.584776490926742554e-01 -1.366788893938064575e-01 -9.004236012697219849e-02 -1.339296102523803711e-01 -4.831976071000099182e-02 -8.617349714040756226e-02 -4.074909910559654236e-02 -3.519909083843231201e-02 -8.571604639291763306e-02 1.679259687662124634e-01 1.213613301515579224e-01 1.303013414144515991e-01 1.408515721559524536e-01 1.180928573012351990e-01 2.599514424800872803e-01 2.344300746917724609e-01 1.801246553659439087e-01 2.045227736234664917e-01 2.442392855882644653e-01 1.035876274108886719e-01 5.797240883111953735e-02 3.623897954821586609e-02 7.957600057125091553e-02 1.359457150101661682e-02 4.156778752803802490e-02 2.126903459429740906e-02 5.688347667455673218e-02 9.235765784978866577e-02 -3.952673170715570450e-03 -2.066166140139102936e-02 -2.996217273175716400e-02 8.784862235188484192e-03 3.765280544757843018e-02 -6.518461555242538452e-02 3.769505396485328674e-02 1.906841993331909180e-02 2.055799216032028198e-02 2.493390999734401703e-02 8.956925943493843079e-03 2.236604504287242889e-02 -2.493850328028202057e-02 -6.673179566860198975e-02 1.463883463293313980e-02 4.390052706003189087e-02 1.452064365148544312e-01 1.293616443872451782e-01 1.440450996160507202e-01 1.388638764619827271e-01 8.223032951354980469e-02 8.124430477619171143e-02 7.189965248107910156e-02 1.609488427639007568e-01 1.599855124950408936e-01 5.715225636959075928e-02 -3.409424796700477600e-02 -4.004459083080291748e-02 -8.635425008833408356e-03 3.711938858032226562e-02 -6.037874892354011536e-02 -1.098382174968719482e-01 -1.274485737085342407e-01 -1.088284775614738464e-01 -7.588393986225128174e-02 -9.338267892599105835e-02 -1.833432316780090332e-01 -2.252364754676818848e-01 -2.311224639415740967e-01 -1.625200957059860229e-01 -1.139162853360176086e-01
-4.827259480953216553e-02 -1.540867984294891357e-01 -1.603538095951080322e-01 -1.095978170633316040e-01 -1.303225904703140259e-01 -3.385506570339202881e-02 -1.246417239308357239e-01 -1.500077545642852783e-01 -1.159234941005706787e-01 -1.610059440135955811e-01 -3.366342559456825256e-02 -7.551153004169464111e-02 -6.980549544095993042e-02 -7.765099406242370605e-02 -1.342183053493499756e-01 1.432731598615646362e-01 9.316022694110870361e-02 9.426709264516830444e-02 1.097357943654060364e-01 9.681288897991180420e-02 2.564144730567932129e-01 2.204603850841522217e-01 1.720676720142364502e-01 2.155056148767471313e-01 2.616350054740905762e-01 1.277925521135330200e-01 7.323180884122848511e-02 5.264489725232124329e-02 1.192987263202667236e-01 6.166555359959602356e-02 9.713946282863616943e-02 6.139709055423736572e-02 7.783025503158569336e-02 1.085701510310173035e-01 1.233725808560848236e-02 7.029932457953691483e-03 7.244549226015806198e-03 2.886822074651718140e-02 4.717961698770523071e-02 -6.071504950523376465e-02 2.384853735566139221e-02 1.042575016617774963e-02 1.419317536056041718e-02 4.013245552778244019e-02 3.915172070264816284e-02 1.481728907674551010e-02 -4.103514552116394043e-02 -7.067222148180007935e-02 3.019061125814914703e-02 8.479782938957214355e-02 1.307638734579086304e-01 1.152425110340118408e-01 1.224018856883049011e-01 1.521912962198257446e-01 1.045483052730560303e-01 8.331935107707977295e-02 6.669373810291290283e-02 1.367400735616683960e-01 1.380172222852706909e-01 5.214155465364456177e-02 -4.351312294602394104e-02 -3.140155971050262451e-02 -1.645329594612121582e-02 2.173942700028419495e-02 -6.858853995800018311e-02 -1.222632899880409241e-01 -1.306128054857254028e-01 -1.144301742315292358e-01 -8.447703719139099121e-02 -7.600826770067214966e-02 -1.969925463199615479e-01 -2.398905605077743530e-01 -2.445892542600631714e-01 -1.597065031528472900e-01 -8.746133744716644287e-02
6.745113991200923920e-03 -6.737967580556869507e-02 -3.312280774116516113e-02 -4.886984452605247498e-02 -9.738941490650177002e-02 7.816863059997558594e-02 2.027923613786697388e-02 3.411554545164108276e-02 6.293474137783050537e-02 1.953641697764396667e-02 2.684449031949043274e-02 -8.785277605056762695e-04 3.285799548029899597e-02 6.178186833858489990e-02 1.730123907327651978e-02 1.238493397831916809e-01 5.522426962852478027e-02 1.194685027003288269e-01 1.366964578628540039e-01 1.239515244960784912e-01 1.270437240600585938e-01 1.060617938637733459e-01 1.167209371924400330e-01 1.435391753911972046e-01 1.608797162771224976e-01 8.894678205251693726e-02 6.805489957332611084e-02 6.115111708641052246e-02 6.990971416234970093e-02 -4.237535540596581995e-05 1.404669135808944702e-01 1.276301294565200806e-01 1.555288434028625488e-01 1.629472374916076660e-01 9.725902974605560303e-02 7.399606704711914062e-02 4.851013049483299255e-02 6.196719035506248474e-02 1.162441447377204895e-01 3.545888885855674744e-02 9.741254895925521851e-02 7.866837084293365479e-02 9.368291497230529785e-02 1.171628385782241821e-01 7.932597398757934570e-02 5.734663084149360657e-02 3.734785318374633789e-02 4.008753597736358643e-02 7.836085557937622070e-02 7.406723499298095703e-02 -1.323315948247909546e-01 -9.329733997583389282e-02 -8.508500456809997559e-02 -9.860927611589431763e-02 -1.760528832674026489e-01 -7.526186108589172363e-02 -2.504098787903785706e-02 -1.006335765123367310e-02 -2.764658071100711823e-03 -7.623827457427978516e-02 -1.878340840339660645e-01 -1.570076197385787964e-01 -1.498313546180725098e-01 -1.134430617094039917e-01 -1.702351868152618408e-01 -1.840987503528594971e-01 -1.767358928918838501e-01 -1.744144111871719360e-01 -1.633901745080947876e-01 -1.970270425081253052e-01 -2.184787243604660034e-01 -2.308712899684906006e-01 -2.132559567689895630e-01 -2.135815024375915527e-01 -2.006410509347915649e-01
7.309768814593553543e-03 -6.649876385927200317e-02 -3.228396549820899963e-02 -4.820315539836883545e-02 -9.687538444995880127e-02 7.906664162874221802e-02 2.120366506278514862e-02 3.485016897320747375e-02 6.407683342695236206e-02 2.070723287761211395e-02 2.729382552206516266e-02 -6.465536425821483135e-04 3.287360817193984985e-02 6.249123811721801758e-02 1.806594431400299072e-02 1.234174594283103943e-01 5.470561236143112183e-02 1.190335229039192200e-01 1.365479081869125366e-01 1.235054954886436462e-01 1.261699050664901733e-01 1.051116436719894409e-01 1.160620748996734619e-01 1.429188549518585205e-01 1.599017828702926636e-01 8.872285485267639160e-02 6.798403710126876831e-02 6.107871234416961670e-02 6.958992779254913330e-02 -3.505318018142133951e-04 1.407586336135864258e-01 1.278186887502670288e-01 1.553553938865661621e-01 1.631749272346496582e-01 9.775763750076293945e-02 7.437705248594284058e-02 4.843501374125480652e-02 6.156072393059730530e-02 1.165765151381492615e-01 3.594681993126869202e-02 9.764659404754638672e-02 7.877219468355178833e-02 9.368392080068588257e-02 1.174436658620834351e-01 7.928700745105743408e-02 5.763371288776397705e-02 3.771206736564636230e-02 4.060233384370803833e-02 7.865842431783676147e-02 7.395988702774047852e-02 -1.332909166812896729e-01 -9.412153810262680054e-02 -8.613749593496322632e-02 -9.976811707019805908e-02 -1.772123426198959351e-01 -7.562845945358276367e-02 -2.536448650062084198e-02 -1.106735412031412125e-02 -3.348767757415771484e-03 -7.661683857440948486e-02 -1.879470497369766235e-01 -1.574499756097793579e-01 -1.506173163652420044e-01 -1.138063445687294006e-01 -1.703380942344665527e-01 -1.838127970695495605e-01 -1.765800267457962036e-01 -1.744577586650848389e-01 -1.633192300796508789e-01 -1.973767727613449097e-01 -2.178127318620681763e-01 -2.301451414823532104e-01 -2.124682515859603882e-01 -2.130931168794631958e-01 -2.006960213184356689e-01
8.381607010960578918e-03 -6.839895993471145630e-02 -3.546179085969924927e-02 -4.820316284894943237e-02 -9.597960859537124634e-02 7.813388109207153320e-02 1.898615248501300812e-02 3.439759835600852966e-02 6.457509100437164307e-02 1.859604008495807648e-02 2.475335448980331421e-02 -1.689363620243966579e-03 3.444860503077507019e-02 6.321186572313308716e-02 1.507282350212335587e-02 1.238847747445106506e-01 5.622516199946403503e-02 1.192289367318153381e-01 1.369830518960952759e-01 1.241692826151847839e-01 1.285982578992843628e-01 1.073694527149200439e-01 1.154188215732574463e-01 1.431730985641479492e-01 1.627519279718399048e-01 8.966634422540664673e-02 6.639485061168670654e-02 5.764806270599365234e-02 7.018438726663589478e-02 1.284277183003723621e-03 1.393458992242813110e-01 1.250377595424652100e-01 1.542789936065673828e-01 1.636527478694915771e-01 9.643813967704772949e-02 7.051085680723190308e-02 4.654076322913169861e-02 6.185558438301086426e-02 1.157743781805038452e-01 3.227550163865089417e-02 9.640260040760040283e-02 7.822322845458984375e-02 9.182452410459518433e-02 1.160633936524391174e-01 7.824528217315673828e-02 5.761949717998504639e-02 3.695912286639213562e-02 3.785156086087226868e-02 7.765501737594604492e-02 7.527901977300643921e-02 -1.305126994848251343e-01 -9.381071478128433228e-02 -8.694154024124145508e-02 -9.825091809034347534e-02 -1.748176664113998413e-01 -7.565871626138687134e-02 -2.670885249972343445e-02 -1.016466040164232254e-02 -1.837190124206244946e-03 -7.733244448900222778e-02 -1.900685578584671021e-01 -1.579594314098358154e-01 -1.490797102451324463e-01 -1.131118163466453552e-01 -1.730194240808486938e-01 -1.841824501752853394e-01 -1.761859357357025146e-01 -1.745409518480300903e-01 -1.638661026954650879e-01 -1.972689181566238403e-01 -2.187986820936203003e-01 -2.306199818849563599e-01 -2.151983380317687988e-01 -2.147530466318130493e-01 -1.996055245399475098e-01
6.850115489214658737e-03 -7.019318640232086182e-02 -3.740426898002624512e-02 -4.982224479317665100e-02 -9.680660814046859741e-02 7.609742879867553711e-02 1.685176044702529907e-02 3.301260247826576233e-02 6.286711245775222778e-02 1.691081002354621887e-02 2.320552803575992584e-02 -2.803153591230511665e-03 3.381383419036865234e-02 6.195441260933876038e-02 1.373929716646671295e-02 1.239791139960289001e-01 5.631702393293380737e-02 1.193339377641677856e-01 1.367540061473846436e-01 1.242576837539672852e-01 1.292194575071334839e-01 1.081502512097358704e-01 1.159570887684822083e-01 1.435927748680114746e-01 1.635201126337051392e-01 8.893921226263046265e-02 6.568676233291625977e-02 5.680968239903450012e-02 6.952176243066787720e-02 1.091191079467535019e-03 1.373668313026428223e-01 1.235776171088218689e-01 1.535029858350753784e-01 1.622542738914489746e-01 9.496241807937622070e-02 6.847450137138366699e-02 4.521266371011734009e-02 6.118033081293106079e-02 1.138901785016059875e-01 3.008266165852546692e-02 9.496828168630599976e-02 7.700105011463165283e-02 9.084153920412063599e-02 1.142964288592338562e-01 7.662147283554077148e-02 5.619260668754577637e-02 3.539401665329933167e-02 3.644151985645294189e-02 7.614848017692565918e-02 7.412503659725189209e-02 -1.295261830091476440e-01 -9.316164255142211914e-02 -8.633225411176681519e-02 -9.773774445056915283e-02 -1.737131029367446899e-01 -7.573015987873077393e-02 -2.698639966547489166e-02 -9.459009394049644470e-03 -1.799356890842318535e-03 -7.775147259235382080e-02 -1.907205581665039062e-01 -1.583623141050338745e-01 -1.489127725362777710e-01 -1.137981936335563660e-01 -1.738938689231872559e-01 -1.851537078619003296e-01 -1.771873235702514648e-01 -1.752934008836746216e-01 -1.651410907506942749e-01 -1.980937868356704712e-01 -2.203529030084609985e-01 -2.322715669870376587e-01 -2.170329838991165161e-01 -2.163371592760086060e-01 -2.007295787334442139e-01
