1.926999986171722412e-01
2.716999948024749756e-01
3.734000027179718018e-01
4.206999838352203369e-01
4.500999748706817627e-01
4.614999890327453613e-01
4.954999983310699463e-01
5.004999637603759766e-01
5.130000114440917969e-01
5.188999772071838379e-01
