2.479631640017032623e-02 2.237438969314098358e-02 -6.829450279474258423e-02 -5.795889720320701599e-02 -5.428565293550491333e-02 7.623637467622756958e-02 3.729188442230224609e-02 -1.060445010662078857e-01 6.891106255352497101e-03 7.302141282707452774e-03
3.804200887680053711e-02 3.890022635459899902e-02 8.502533286809921265e-02 8.325819671154022217e-02 -1.313698478043079376e-03 -5.615664273500442505e-02 -1.478027254343032837e-01 -1.731954813003540039e-01 2.371204085648059845e-02 -2.150873653590679169e-03
-3.553053829818964005e-04 -6.120926886796951294e-02 2.030730396509170532e-01 -1.157573610544204712e-01 -4.625976085662841797e-03 4.293081164360046387e-02 -6.194654107093811035e-02 4.175796173512935638e-03 -5.455824360251426697e-02 -6.339956820011138916e-02
1.050729304552078247e-01 -7.287476677447557449e-03 -7.336407154798507690e-02 -3.488642349839210510e-02 2.421109192073345184e-02 -3.661484643816947937e-02 3.386913612484931946e-02 -9.967122972011566162e-02 7.916771620512008667e-02 -1.021595224738121033e-01
3.247063979506492615e-02 -1.646403409540653229e-02 -4.212496802210807800e-03 1.029250547289848328e-01 2.342405170202255249e-02 -1.507688164710998535e-01 -1.470486223697662354e-01 3.934771195054054260e-02 2.525193430483341217e-02 -1.657822355628013611e-02
-6.029263138771057129e-02 -1.031176596879959106e-01 6.140692159533500671e-02 -1.747939921915531158e-02 5.501689389348030090e-02 -3.198681399226188660e-02 -2.375887148082256317e-02 -5.752664059400558472e-02 1.253367401659488678e-02 5.356234312057495117e-02
2.571001648902893066e-02 3.047840297222137451e-02 -2.115711756050586700e-02 8.751635253429412842e-02 2.940778061747550964e-02 7.397792488336563110e-02 -1.611889302730560303e-01 -8.086483180522918701e-02 5.851908028125762939e-02 -1.540307253599166870e-01
1.256812810897827148e-01 1.460167486220598221e-02 6.039834395051002502e-02 -2.463641017675399780e-01 -8.285761624574661255e-02 -4.839199408888816833e-02 8.380696177482604980e-02 -3.678648173809051514e-02 2.103567123413085938e-03 1.618560776114463806e-02
2.406026050448417664e-02 2.021937258541584015e-02 -2.763757668435573578e-02 -6.297387927770614624e-02 -1.460249722003936768e-01 6.251162290573120117e-02 2.718927152454853058e-02 5.642882734537124634e-02 6.678277999162673950e-02 -1.321687847375869751e-01
-1.454619877040386200e-02 -4.832298308610916138e-02 5.011009424924850464e-02 7.448027282953262329e-02 -2.431748202070593834e-03 -6.288816779851913452e-02 -3.586668893694877625e-02 2.306088991463184357e-02 5.377910658717155457e-02 -1.489774435758590698e-01
4.097609221935272217e-02 5.472123250365257263e-02 -2.122875601053237915e-01 6.933737546205520630e-02 -4.002302419394254684e-03 -2.997881267219781876e-03 1.021121144294738770e-01 1.016926136799156666e-03 -1.306612640619277954e-01 -2.980914898216724396e-02
4.059939645230770111e-03 8.155119419097900391e-02 -5.305022746324539185e-02 -7.765230536460876465e-02 -2.520027011632919312e-02 -5.928660929203033447e-02 3.509658947587013245e-02 6.617902964353561401e-02 -9.303195029497146606e-02 9.749258868396282196e-03
8.341997861862182617e-02 -1.597619354724884033e-01 9.070694446563720703e-02 -1.819192022085189819e-01 -6.076448038220405579e-02 -4.940863698720932007e-02 1.065952181816101074e-01 4.289047420024871826e-02 6.169159710407257080e-02 -4.502419009804725647e-02
-4.750438407063484192e-02 -9.324856847524642944e-02 5.154164135456085205e-02 1.114610880613327026e-01 4.833139106631278992e-02 -1.557978242635726929e-01 4.546522349119186401e-02 2.379712834954261780e-02 -6.907245516777038574e-02 -2.653859369456768036e-02
-2.596158348023891449e-02 -6.445878744125366211e-02 -1.610720604658126831e-01 2.189395204186439514e-02 4.213896021246910095e-02 -2.026118570938706398e-03 5.474725738167762756e-02 -9.120357781648635864e-02 8.335388451814651489e-02 3.103239648044109344e-02
-1.611365675926208496e-01 6.176013499498367310e-02 2.841830253601074219e-01 3.178605437278747559e-02 8.829484134912490845e-02 -8.209764212369918823e-02 -3.799919784069061279e-02 -9.357763081789016724e-02 -7.421067357063293457e-02 -1.285492926836013794e-01
-2.222406677901744843e-02 7.290789484977722168e-02 -5.928749963641166687e-02 1.806102320551872253e-02 -1.538733765482902527e-02 5.162646993994712830e-02 8.488351568303187378e-07 4.985870048403739929e-02 -8.500597625970840454e-02 -1.220889762043952942e-01
-6.236635893583297729e-02 9.002760797739028931e-02 -5.742888525128364563e-02 5.963231436908245087e-03 -1.272982824593782425e-02 4.854406416416168213e-02 1.697986274957656860e-01 -7.009118050336837769e-02 -2.016033679246902466e-01 -2.164372801780700684e-02
3.642480447888374329e-02 6.430595368146896362e-02 4.592643678188323975e-02 3.687463002279400826e-03 7.598455250263214111e-02 -2.328660488128662109e-01 2.657118253409862518e-02 8.671174943447113037e-02 -2.044646441936492920e-01 -1.380177214741706848e-02
-1.362144201993942261e-02 -3.862909227609634399e-02 1.500532627105712891e-01 -8.024797588586807251e-02 -7.774874567985534668e-03 5.670678988099098206e-02 -1.656267344951629639e-01 -5.969741195440292358e-02 4.929233342409133911e-02 -1.966132549569010735e-03
-8.597834408283233643e-02 2.194300293922424316e-02 -5.534978955984115601e-02 -1.992854848504066467e-02 6.147794052958488464e-02 2.925289422273635864e-02 -8.364675939083099365e-02 1.919367536902427673e-02 -1.455968804657459259e-02 1.609440706670284271e-02
-7.252848893404006958e-02 -6.098209694027900696e-02 -5.947054177522659302e-02 -1.447695773094892502e-02 -5.061665177345275879e-02 -1.798856072127819061e-03 8.903832733631134033e-02 3.040036419406533241e-03 3.462821990251541138e-02 2.167402207851409912e-02
2.079453319311141968e-03 3.923371434211730957e-02 -3.590713068842887878e-02 1.031026616692543030e-02 3.501965478062629700e-02 -3.606088086962699890e-02 -3.714807704091072083e-02 1.222848072648048401e-01 -1.288262158632278442e-01 -8.246836066246032715e-02
1.235036551952362061e-01 -9.255654364824295044e-02 -1.435209810733795166e-01 1.195910945534706116e-01 5.259846150875091553e-02 -1.140090525150299072e-01 -3.058235347270965576e-02 -9.928643703460693359e-04 1.580782816745340824e-03 -2.708530798554420471e-02
-2.228770405054092407e-02 -6.092133000493049622e-02 8.779858797788619995e-02 3.445491939783096313e-02 -9.765902161598205566e-02 -6.261818856000900269e-02 -2.123378915712237358e-03 9.906987659633159637e-03 2.055248245596885681e-02 -1.856595650315284729e-02
-3.302202746272087097e-02 1.208503246307373047e-01 -6.581855565309524536e-02 -2.316090650856494904e-02 -2.389573678374290466e-02 -9.032128006219863892e-02 6.339998543262481689e-02 -1.534106582403182983e-01 -1.196827646344900131e-02 1.058943718671798706e-01
-4.463333636522293091e-02 -1.368492543697357178e-01 -5.397114157676696777e-02 2.947977185249328613e-02 -4.905089363455772400e-02 6.558927148580551147e-02 1.037741601467132568e-01 1.971083320677280426e-02 -2.771146409213542938e-02 -1.778174936771392822e-02
4.095643386244773865e-02 3.002747893333435059e-02 1.290014293044805527e-02 -1.772194169461727142e-02 -1.811357401311397552e-02 -1.098456159234046936e-01 -6.872664205729961395e-03 -2.561317756772041321e-02 -1.234577503055334091e-02 -4.805352538824081421e-03
2.281098663806915283e-01 1.011633081361651421e-03 8.708222210407257080e-02 -1.568958163261413574e-02 -7.076717168092727661e-02 -7.620549201965332031e-02 9.906684607267379761e-02 -6.479389965534210205e-02 -1.918864548206329346e-01 -1.073525175452232361e-01
7.305388338863849640e-03 -6.260863691568374634e-02 2.656736411154270172e-02 -8.664547652006149292e-02 -3.499639779329299927e-02 1.470893323421478271e-01 -2.416194230318069458e-02 -1.975280605256557465e-02 -2.583038993179798126e-02 -3.838149458169937134e-02
-6.149052456021308899e-02 -1.877765543758869171e-02 1.159025263041257858e-02 4.295568540692329407e-02 2.943860366940498352e-02 -7.347351312637329102e-02 -6.714333593845367432e-02 1.432636473327875137e-02 -1.927034743130207062e-02 3.043881617486476898e-02
6.965848803520202637e-02 -9.082000702619552612e-03 -1.679138392210006714e-01 2.021565474569797516e-02 -3.987070918083190918e-02 -1.752798445522785187e-02 3.622452914714813232e-02 9.596860036253929138e-03 9.304306656122207642e-02 -1.057399064302444458e-01
-8.109967410564422607e-02 9.505718201398849487e-02 2.005915194749832153e-01 4.166640341281890869e-02 -6.038025766611099243e-02 -4.893465340137481689e-02 -1.298759579658508301e-01 9.102129191160202026e-02 6.744491308927536011e-02 -2.868777215480804443e-01
2.831870317459106445e-02 -7.667940855026245117e-02 -1.116293203085660934e-02 -1.581400283612310886e-03 2.368901856243610382e-02 4.546571150422096252e-02 -6.521033495664596558e-02 -1.035250499844551086e-01 2.844106405973434448e-02 2.086797356605529785e-02
2.051431685686111450e-02 -2.236152812838554382e-02 -4.206251353025436401e-02 8.657891303300857544e-02 -8.182922005653381348e-02 -9.875176474452018738e-03 -2.271400531753897667e-03 -9.439344704151153564e-02 -7.256261259317398071e-02 1.068954840302467346e-01
-1.250794976949691772e-01 3.421130124479532242e-03 3.664247691631317139e-02 -1.189816817641258240e-01 -6.180279422551393509e-03 -2.201938303187489510e-03 -7.546199858188629150e-02 1.137623339891433716e-01 9.627412073314189911e-03 5.309300124645233154e-02
-1.137940585613250732e-02 -4.428683966398239136e-02 5.114687234163284302e-02 -5.138315260410308838e-02 7.795788813382387161e-03 -1.397208720445632935e-01 1.154694929718971252e-01 -7.009654492139816284e-02 8.853819221258163452e-02 -5.743172019720077515e-02
1.910284161567687988e-02 -4.216425120830535889e-02 1.024963557720184326e-01 -1.295715570449829102e-01 4.613157734274864197e-02 -1.993644796311855316e-02 1.031579449772834778e-01 -1.205280423164367676e-01 -9.381135553121566772e-02 2.378496527671813965e-02
-4.628814384341239929e-02 1.106935963034629822e-01 -3.106649592518806458e-02 -4.405377805233001709e-02 -8.416943252086639404e-02 9.320450574159622192e-02 -2.580115571618080139e-02 -9.125238656997680664e-02 1.193758472800254822e-01 -1.119707226753234863e-01
-1.170353144407272339e-01 4.180897027254104614e-02 -4.847024008631706238e-02 1.154897660017013550e-01 4.872932098805904388e-03 8.287265896797180176e-02 -4.289594665169715881e-02 -9.963287413120269775e-02 2.354032360017299652e-02 -7.186774164438247681e-02
2.952647767961025238e-02 1.383045921102166176e-03 -4.891451448202133179e-02 2.454281970858573914e-02 1.390223354101181030e-01 -6.438187509775161743e-02 -6.498298794031143188e-02 -3.195990994572639465e-02 -1.261980980634689331e-01 3.065415285527706146e-02
-7.942659407854080200e-02 -8.500659465789794922e-02 2.764304541051387787e-02 -1.034425795078277588e-01 -5.493729561567306519e-02 -8.982802927494049072e-02 3.993004560470581055e-03 1.397701799869537354e-01 1.206133663654327393e-01 9.322685189545154572e-03
-1.246373504400253296e-01 1.465943455696105957e-02 -6.946084648370742798e-02 1.070535033941268921e-01 -2.131662145256996155e-02 6.248266249895095825e-02 -4.188828170299530029e-02 -7.358052767813205719e-03 -1.023418530821800232e-01 7.151953876018524170e-02
1.071528997272253036e-02 2.190762199461460114e-02 -1.408160328865051270e-01 1.234977096319198608e-01 -9.040274471044540405e-02 2.223800122737884521e-02 5.744957178831100464e-02 3.132100775837898254e-02 -1.619483232498168945e-01 1.475858036428689957e-02
1.303749382495880127e-01 -1.154744476079940796e-01 6.113302707672119141e-02 -1.798359490931034088e-02 4.878228902816772461e-02 -1.322102546691894531e-01 8.390396833419799805e-02 -6.955071538686752319e-02 -1.783005893230438232e-02 -8.241239190101623535e-02
4.765671119093894958e-02 -1.607055813074111938e-01 -2.165669202804565430e-02 -8.607848733663558960e-02 9.520431607961654663e-02 -4.419992491602897644e-02 -3.824690729379653931e-02 -9.596749208867549896e-03 4.249433055520057678e-02 6.387054920196533203e-02
9.377513825893402100e-02 -9.820058196783065796e-02 -1.462160609662532806e-02 3.567581251263618469e-02 -9.154872968792915344e-03 5.257397890090942383e-02 -1.016339063644409180e-01 1.258131815120577812e-03 -1.307162572629749775e-03 -6.961440294981002808e-02
5.908795446157455444e-02 8.250013738870620728e-02 -8.409152179956436157e-02 2.253267355263233185e-02 -3.008469194173812866e-02 4.421151056885719299e-02 -1.174366697669029236e-01 5.351733788847923279e-02 -1.506343334913253784e-01 9.157415479421615601e-03
-5.268468707799911499e-02 2.392304688692092896e-02 -8.930337429046630859e-02 -5.138149484992027283e-02 2.757916599512100220e-02 -1.157361567020416260e-01 -3.232164680957794189e-02 -2.003764035180211067e-03 6.834684312343597412e-02 1.123520657420158386e-01
-4.518724046647548676e-03 -1.010502576828002930e-01 -1.323929242789745331e-02 3.197566792368888855e-02 -1.875165104866027832e-02 8.179299533367156982e-02 -1.366482824087142944e-01 8.120219223201274872e-03 4.255574569106101990e-02 -1.456199330277740955e-03
-6.822090595960617065e-02 4.358845204114913940e-02 -2.538153529167175293e-02 -2.923538535833358765e-02 -1.298254281282424927e-01 -6.117840483784675598e-02 1.054055169224739075e-01 3.665128350257873535e-02 8.398339152336120605e-02 -6.699661910533905029e-02
-3.077354095876216888e-02 7.015739567577838898e-03 7.799503207206726074e-02 -1.657757461071014404e-01 -1.103952527046203613e-01 2.599835582077503204e-02 2.080152742564678192e-02 -4.022629931569099426e-02 1.175602450966835022e-01 -1.339962985366582870e-02
6.465031206607818604e-02 5.295101553201675415e-02 7.099817972630262375e-03 2.925884909927845001e-02 -9.667028486728668213e-02 2.678820863366127014e-02 -3.615484386682510376e-02 -1.185596212744712830e-01 -3.936111927032470703e-02 -1.193624339066445827e-03
8.192814886569976807e-02 1.099991723895072937e-01 -2.546199224889278412e-02 -7.697657495737075806e-02 -7.628051191568374634e-02 -9.077637456357479095e-03 -1.108757555484771729e-01 7.309011369943618774e-02 -3.053290210664272308e-02 -4.699218645691871643e-02
-3.312834352254867554e-02 7.672305684536695480e-03 8.743478357791900635e-02 7.328193634748458862e-02 -4.541014879941940308e-02 7.491709291934967041e-02 6.241877563297748566e-03 -1.110684797167778015e-01 -6.306054443120956421e-02 -1.080513969063758850e-01
-7.720930129289627075e-02 -2.354973554611206055e-02 -2.448474057018756866e-02 1.128536313772201538e-01 -1.673275488428771496e-03 -1.146466210484504700e-01 -6.239972636103630066e-02 2.054002881050109863e-02 1.124420240521430969e-01 -5.303407832980155945e-02
6.699132174253463745e-02 1.488026529550552368e-01 1.467842515558004379e-02 -2.958979643881320953e-02 5.443371366709470749e-03 -1.253472417593002319e-01 1.204120460897684097e-03 -5.251654610037803650e-02 2.307931520044803619e-02 -1.638976037502288818e-01
-2.051295340061187744e-02 1.175029110163450241e-02 -2.804272249341011047e-02 -6.068927049636840820e-02 3.175682947039604187e-02 -3.615814074873924255e-02 -9.623901546001434326e-02 -6.330201774835586548e-02 7.336901873350143433e-02 7.692594826221466064e-02
-4.422521591186523438e-02 -9.501772373914718628e-02 1.201331540942192078e-01 -1.396055668592453003e-01 -2.356994152069091797e-02 5.302790179848670959e-02 -4.517222754657268524e-03 -7.203087210655212402e-02 1.585457101464271545e-02 7.881730049848556519e-02
-8.244548738002777100e-02 -3.812450915575027466e-02 -2.470209822058677673e-02 -1.195193454623222351e-01 -2.848027832806110382e-02 5.543766170740127563e-02 4.929373040795326233e-02 -2.642746269702911377e-02 9.539179503917694092e-02 8.451485075056552887e-03
-6.221124902367591858e-02 -8.593983203172683716e-02 -2.008707821369171143e-01 3.488387912511825562e-02 1.571865752339363098e-02 1.915220022201538086e-01 9.213634580373764038e-02 -4.317206516861915588e-02 -7.673049718141555786e-02 2.355033904314041138e-02
-2.208639122545719147e-02 1.375509202480316162e-01 -1.998019814491271973e-01 7.474515587091445923e-02 -7.032826542854309082e-02 1.217850446701049805e-01 1.746422983705997467e-02 -1.321204006671905518e-01 -1.880965381860733032e-02 -1.950164325535297394e-02
3.149966150522232056e-02 -3.845364972949028015e-02 1.081279516220092773e-01 -8.707852661609649658e-02 8.311457931995391846e-03 6.950557697564363480e-03 5.668568983674049377e-02 1.161153018474578857e-01 -1.584943085908889771e-01 -1.547574847936630249e-01
-1.266694664955139160e-01 -2.068214863538742065e-01 7.259171456098556519e-02 2.419338747859001160e-02 -4.411757364869117737e-02 3.707067668437957764e-02 -3.057597950100898743e-02 6.772954761981964111e-02 1.536077633500099182e-02 8.015589416027069092e-02
-6.106685474514961243e-02 -1.992266811430454254e-02 1.678021438419818878e-02 -3.938525170087814331e-02 1.410679817199707031e-01 -1.041313037276268005e-01 -4.911751672625541687e-02 1.796949356794357300e-01 -9.003139287233352661e-02 -8.496155589818954468e-02
-5.780707672238349915e-02 -2.565622143447399139e-02 -8.601009030826389790e-04 5.280686914920806885e-02 -3.947535157203674316e-02 7.301314175128936768e-02 -1.131928563117980957e-01 2.975221164524555206e-02 5.032540112733840942e-02 -7.997002452611923218e-02
-1.403655856847763062e-01 2.278034947812557220e-02 -7.383662462234497070e-02 2.778999134898185730e-02 5.381250753998756409e-02 1.232660040259361267e-01 -2.638678252696990967e-02 -1.987557113170623779e-02 -1.885721646249294281e-02 -5.938158556818962097e-02
-1.063356176018714905e-02 -1.116694509983062744e-01 4.019897058606147766e-02 -1.540744211524724960e-02 -5.025161057710647583e-02 7.026479393243789673e-02 -1.064554508775472641e-02 -8.102193474769592285e-02 -2.628163434565067291e-02 8.440341800451278687e-02
-5.380557104945182800e-02 -6.698215752840042114e-02 -1.522784586995840073e-02 1.884575486183166504e-01 5.378394573926925659e-02 -1.635568216443061829e-02 4.959581419825553894e-03 4.623044282197952271e-02 -3.346712142229080200e-02 -2.186266481876373291e-01
-1.426325589418411255e-01 4.502691328525543213e-02 3.971067816019058228e-02 6.070537120103836060e-02 3.471329575404524803e-03 1.849786349339410663e-05 1.919938810169696808e-02 -7.057800143957138062e-02 -1.731105148792266846e-02 -4.863402619957923889e-02
-7.778286002576351166e-03 5.952316895127296448e-02 -1.446648687124252319e-01 3.351808339357376099e-02 -8.216053992509841919e-02 6.697635352611541748e-02 5.580141767859458923e-02 9.826629608869552612e-02 -9.983767569065093994e-02 -9.065801650285720825e-02
4.246407188475131989e-03 -1.539943814277648926e-01 6.407929956912994385e-02 -6.549748778343200684e-02 -6.505709886550903320e-02 -5.581478402018547058e-02 6.257569789886474609e-02 -4.080328624695539474e-03 6.978107988834381104e-02 3.275682404637336731e-02
-1.010362207889556885e-01 -1.028408035635948181e-01 -2.456348016858100891e-02 1.340715885162353516e-01 -9.986768662929534912e-02 1.356117129325866699e-01 -7.487159967422485352e-02 -2.574186399579048157e-02 -4.191635642200708389e-03 5.243406444787979126e-02
-6.956693530082702637e-02 5.791755765676498413e-02 -8.099216967821121216e-02 2.751088514924049377e-02 -1.275336463004350662e-02 2.103449590504169464e-02 2.333363890647888184e-02 9.877679497003555298e-02 -1.222585588693618774e-01 -5.398828163743019104e-02
7.337275892496109009e-02 -2.767157554626464844e-02 1.454208232462406158e-02 5.705690383911132812e-02 -1.981298625469207764e-02 -4.404745623469352722e-02 -7.977815717458724976e-02 -9.268005192279815674e-02 -9.236111491918563843e-02 1.004046872258186340e-01
2.772921137511730194e-02 -5.638039857149124146e-02 1.381787210702896118e-01 -6.390739697962999344e-03 -5.017627775669097900e-02 4.622659459710121155e-02 -5.045215785503387451e-02 -3.915931284427642822e-02 -3.481506556272506714e-02 -8.572631329298019409e-02
-1.417949050664901733e-01 -8.824349194765090942e-02 5.442992784082889557e-03 2.463915199041366577e-02 1.912105083465576172e-01 2.230215072631835938e-02 -1.652691662311553955e-01 9.112423658370971680e-02 -2.517951279878616333e-02 -2.518812380731105804e-02
-1.008552089333534241e-01 2.084128325805068016e-03 9.160796552896499634e-02 6.297814100980758667e-02 -1.854009740054607391e-02 2.349466457962989807e-02 6.709687411785125732e-02 -1.085968241095542908e-01 -1.355939954519271851e-01 5.378546658903360367e-03
-9.399902075529098511e-02 1.239119768142700195e-01 2.039375714957714081e-02 7.904006540775299072e-02 -1.660610176622867584e-02 8.643044531345367432e-02 2.572588995099067688e-02 -6.097068265080451965e-02 -1.696359068155288696e-01 -1.052261069416999817e-01
1.509469351731240749e-03 4.521611332893371582e-02 4.410064220428466797e-02 -6.537555158138275146e-02 -3.937931731343269348e-02 1.955404877662658691e-02 -9.942309558391571045e-02 -1.328447163105010986e-01 9.933392703533172607e-02 1.638279855251312256e-02
-1.037710160017013550e-01 1.615595519542694092e-01 6.680604815483093262e-02 -9.721588343381881714e-02 -1.712087094783782959e-01 -2.981634810566902161e-02 -8.249096572399139404e-03 -1.943422481417655945e-02 3.740012273192405701e-02 5.301611870527267456e-02
1.539399498142302036e-03 1.935869902372360229e-01 -1.752687841653823853e-01 5.839145556092262268e-02 -2.102292329072952271e-01 -3.504954650998115540e-02 -6.756325811147689819e-02 6.357033550739288330e-02 -5.132543295621871948e-02 1.114447861909866333e-01
-8.021978288888931274e-02 8.381268382072448730e-02 -3.874835744500160217e-02 -3.028501011431217194e-02 7.014901190996170044e-02 -6.834870576858520508e-02 2.157720923423767090e-01 -9.189713746309280396e-02 -1.200345978140830994e-01 -5.109274759888648987e-02
2.067930065095424652e-02 2.981094270944595337e-02 4.366282001137733459e-02 -3.533334285020828247e-02 -1.182456240057945251e-01 -1.518681272864341736e-02 1.967088133096694946e-02 -5.275672674179077148e-02 1.328567508608102798e-02 -1.647021993994712830e-02
-7.626609504222869873e-02 2.018867582082748413e-01 -7.456090301275253296e-02 -1.136513352394104004e-01 2.738391980528831482e-02 2.813909016549587250e-02 7.865209132432937622e-02 4.667542874813079834e-02 -1.634139567613601685e-01 -6.571827828884124756e-02
-8.160284906625747681e-02 -1.493852119892835617e-02 -3.543819114565849304e-02 6.451626121997833252e-02 1.585847698152065277e-02 8.807570487260818481e-02 1.075616013258695602e-02 -1.654617935419082642e-01 -6.906162947416305542e-02 7.643172144889831543e-02
-8.902688324451446533e-02 -4.771505296230316162e-02 4.999354854226112366e-02 -7.359430938959121704e-02 -3.054405935108661652e-02 -1.016760170459747314e-01 -2.955769561231136322e-02 1.088988929986953735e-01 7.183237373828887939e-02 3.053306229412555695e-02
-1.338758622296154499e-03 2.224497497081756592e-02 3.779897466301918030e-02 4.782583937048912048e-02 -4.833726957440376282e-02 -2.104982137680053711e-01 2.948495559394359589e-02 1.363781541585922241e-01 -3.419974818825721741e-02 -9.020589292049407959e-02
9.701409935951232910e-02 -6.428313255310058594e-02 5.424391105771064758e-02 -1.322677545249462128e-02 -8.199634402990341187e-02 -7.369133085012435913e-02 -3.407604247331619263e-02 4.868280608206987381e-03 2.794438786804676056e-02 -2.763439156115055084e-02
-8.777435868978500366e-02 1.730409823358058929e-02 3.650576993823051453e-02 7.764554768800735474e-02 -3.656805306673049927e-02 1.310082525014877319e-01 -1.245651766657829285e-01 -1.636262610554695129e-02 -7.425571978092193604e-02 -3.376635909080505371e-02
